"caption","commentsCount","likesCount","ownerUsername","timestamp","type","url","videoDuration","videoPlayCount","videoUrl","videoViewCount","allTaggedUsernames","allMentions","allHashtags"
"Der Roman „Hey, guten Morgen, wie geht es dir?“ von Martina Hefter wurde in Frankfurt am Main mit dem Deutschen Buchpreis ausgezeichnet. Die Vergabe der mit 25.000 Euro dotierten Auszeichnung bildete den Auftakt der Frankfurter Buchmessen-Woche. In der Finalrunde fiel die Entscheidung zwischen sechs Werken. 

Der Sieger-Roman „Hey, guten Morgen, wie geht es dir?“ handelt von der Performancekünstlerin Juno, die ihrem schwerkranken Mann Jupiter hilft, seinen Alltag zu meistern. Nachts, wenn Juno nicht schlafen kann, chattet sie mit Liebesschwindlern im Internet, fällt aber nicht auf die Lügen der Betrüger rein, sondern verwickelt diese in Spielchen. Die Buchpreis-Jury urteilte, es stelle sich die Frage, wer hier wen ausbeute. Auf faszinierende Weise navigiere das bei Klett-Cotta erschienene Buch zwischen Melancholie und reflektiere über Vertrauen und Täuschung. 

#buchpreis #martinahefter #buchmesse #tagesschau #nachrichten",74,46356,"tagesschau","2024-10-14T18:30:13.000Z","Sidecar","https://www.instagram.com/p/DBHVrewMX1J/",NA,NA,"",NA,"","","buchpreis,martinahefter,buchmesse,tagesschau,nachrichten"
"In Deutschland ist der Handel mit menschlichen Knochen grundsätzlich nicht illegal. #tagesschau #nachrichten",390,26875,"tagesschau","2024-10-15T11:30:00.000Z","Video","https://www.instagram.com/p/DBJKbuTI771/",82.9,1870941,"https://instagram.fbhx4-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQP8jHE2g56xw8ClutXVUKqX91ZrLsTiSRnXABJm8tXOxc6ZnUsWPCpv0-2FqlIqRnpSwbUGA1h7PQjvwK0txy8P9f2PGTkGndxUaT4.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=100&vs=1444624486229626_3514176659&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9BRTRGMThCM0ExQkZBQThBNzQzQzFGQzA2NDJCNkM4RF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dEdk5sQnM3ZERaN1hLVUJBSGhUZlJxaXpHaGdicV9FQUFBRhUCAsgBACgAGAAbABUAACbCpMiMq7PMPxUCKAJDMywXQFS5mZmZmZoYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=42c98ebe54&ccb=9-4&oh=00_AYAxhqfwzk47gxbixosuJWgGqAw6UJyhnQrXualnDbGKog&oe=67730824&_nc_sid=10d13b",540445,"","","tagesschau,nachrichten"
"Luftverschmutzung, Pestizide und Dünger aus der Landwirtschaft: Die Wasserversorgung in Europa steht aus Sicht der EU-Umweltagentur EEA vor großen Herausforderungen. Nur 37 Prozent der Seen oder Flüsse in Europa befanden sich nach Angaben der Europäischen Umweltagentur im Jahr 2021 in einem guten oder sehr guten Zustand. 

Trotz Bemühungen der Länder habe sich diese Zahl seit 2015 kaum verändert, heißt es in einem Bericht der EU-Behörde. Die fehlende Verbesserung des ökologischen Zustands zeige die anhaltende Belastung der Gewässer auf dem gesamten Kontinent, unter anderem durch den Einsatz von Pestiziden in der Landwirtschaft. Änderungen der landwirtschaftlichen Praktiken und neue Technologien könnten den Zustand verbessern, schreibt die EEA. 

Der Bericht der Umweltagentur ist eigenen Angaben zufolge die umfangreichste Bewertung des Zustands der europäischen Gewässer, die mehr als 120.000 Oberflächengewässer (u.  a. Flüsse, Seen und Küste) und 3,8 Millionen Kilometer Grundwasserfläche in der Europäischen Union und Norwegen umfasst. Der Bericht basiert auf Daten, die von 19 EU-Mitgliedstaaten übermittelt wurden. 

#eu #fluss #see #meer #gewässer #landwirtschaft #klimawandel #tagesschau #nachrichten",398,47693,"tagesschau","2024-10-15T08:27:23.000Z","Sidecar","https://www.instagram.com/p/DBI1fJIgItN/",NA,NA,"",NA,"","","eu,fluss,see,meer,gewässer,landwirtschaft,klimawandel,tagesschau,nachrichten"
"Hast du den Vertrag, den du dir wünschst? #tagesschau #nachrichten #arbeiten #befristung",239,12990,"tagesschau","2024-10-15T06:30:48.000Z","Video","https://www.instagram.com/p/DBIoGfwpGc3/",34.28,1036207,"https://scontent-fco2-1.cdninstagram.com/o1/v/t16/f2/m86/AQPi07gbFlQL2rGO8K9IUR4rVeNBNGyrvzYsvtZZLIqxYlAl8snqGk5D0Avfg3aqzhUqtWY4TGxZ3Ru5CZbjN-mVaZOZ1zgAL2UK9TM.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=105&vs=1601418420409522_1502628659&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GOTRBMEZDMkIyRTU0RjcyNkZGQTBGQkQ5RkExMkNBN192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dFcm9reHQtdzRDTFNOTUJBTXdOZUw4eVRYb25icV9FQUFBRhUCAsgBACgAGAAbABUAACbgipzSrPfWPxUCKAJDMywXQEEj1wo9cKQYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=8ecd3ecc7b&ccb=9-4&oh=00_AYD3aZCQ2NscTa7v0bclAVj7L9htqRA7tQ--LkxsS44ZTg&oe=6773319C&_nc_sid=10d13b",246183,"","","tagesschau,nachrichten,arbeiten,befristung"
"Durch das Mwea-Nationalreservat in Kenia streifen inzwischen mehr Elefanten, als es fassen kann. Für 50 Dickhäuter ist das 42 Quadratkilometer große Schutzgebiet eigentlich ausgelegt, doch ist die Population auf 156 angewachsen. Das überfordert das Ökosystem. Die kenianischen Behörden halten es daher für nötig, rund 100 der Tiere zu verlegen. 1979 hatte das Reservat 49 Elefanten aufgenommen. 
 
Die Überpopulation in Mwea belege den Erfolg der Bemühungen um deren Erhaltung in den vergangenen drei Dekaden, sagte der Generaldirektor für Wildtierdienste, Erustus Kanga. Es zeige zudem, dass das Ausmaß der Wilderei gering sei und die Elefanten gedeihen könnten. 

In der vergangenen Woche startete die Verlegung von 50 Elefanten in den Nationalpark Aberdare in Zentralkenia. Bis Montag konnten bereits 44 Elefanten von Mwea in das 780 Quadratkilometer große Gebiet gebracht werden. Sechs weitere sollen an diesem Dienstag folgen. 

Mehr als 100 Expert:innen gingen in der Morgendämmerung auf die Pirsch. Sie kamen mit Spezialausrüstung, großen Lastwagen in Sonderanfertigung, Flugzeugen und Funkstreifenwagen. Aus einem Helikopter heraus wurden die Tiere mit einem Gewehr betäubt. Anschließend wurden sie von Veterinärspezialist:innen und Ranger:innen gesucht und auf Speziallastwagen verladen. 

#elefanten #kenia #nationalpark #verlegung #tagesschau",300,65653,"tagesschau","2024-10-14T21:21:15.000Z","Sidecar","https://www.instagram.com/p/DBHpQK-K-kf/",NA,NA,"",NA,"","","elefanten,kenia,nationalpark,verlegung,tagesschau"
"Ein früherer Stasi-Offizier ist vom Berliner Landgericht wegen eines Mordes an der Grenzübergangsstelle im Bahnhof Berlin-Friedrichstraße im Jahr 1974 zu zehn Jahren Haft verurteilt worden. 
 
Das Gericht sah es am Montag als erwiesen an, dass der mittlerweile 80-jährige Verurteilte einen polnischen Staatsbürger bei einer Stasi-Operation im Transitbereich des Bahnhofs erschossen hatte. Die Staatsanwaltschaft hatte im Vorfeld zwölf Jahre Haft gefordert. 

Nach Überzeugung der Anklage hat der damalige Oberleutnant am 29. März 1974 das 38 Jahre alte Opfer hinterrücks aus zwei bis drei Meter Entfernung an dem belebtesten Grenzübergang zwischen Ost und West erschossen. Der Angeklagte habe zur Tatzeit einer Operativgruppe des DDR-Ministeriums für Staatssicherheit angehört und sei mit der „Unschädlichmachung“ des Polen beauftragt worden, nachdem dieser mit einer Bombendrohung seine Ausreise habe erzwingen wollen. 
 
Bei dem Opfer handelte es sich der Anklage zufolge um einen Mann, der zuvor mit einer Bombenattrappe in die polnische Botschaft im damaligen Ost-Berlin eingedrungen war, um seine Ausreise in den Westen zu erzwingen. Einsatzkräfte der Staatssicherheit sollen entschieden haben, den Mann zum Schein ausreisen zu lassen. Zugleich sollen sie beschlossen haben, den 38-Jährigen währenddessen zu töten. 
 
#stasi #ddr #urteil #prozess #tagesschau #nachrichten",1514,102707,"tagesschau","2024-10-14T14:38:06.000Z","Sidecar","https://www.instagram.com/p/DBG7HbQx_Es/",NA,NA,"",NA,"","","stasi,ddr,urteil,prozess,tagesschau,nachrichten"
"Zur Feier ihres 25. Jubiläums haben die Dresdner Sinfoniker ein besonderes Experiment gewagt. Bei der „Robotersinfonie“ dirigierte ein dafür programmierter Industrieroboter einen Teil des Programms. Die Musik wurde eigens für den Anlass komponiert. „Trainiert“ wurde der Roboter von KI-Spezialist:innen der Technischen Universität Dresden. 

#roboter #ki #sinfonie #dresden #tagesschau #nachrichten",150,13404,"tagesschau","2024-10-14T12:02:20.000Z","Video","https://www.instagram.com/p/DBGpO-QP10e/",47.68,807812,"https://scontent-mia3-2.cdninstagram.com/o1/v/t16/f2/m86/AQMO9l_ELJ6yXabbUA8_WaR5ywmK9xePK4hChi9mtl9dTAzT5jskdPePwGY5K3Xrya19mhtaIvNd5aFiVtAi6B_GqAFcZ_3T6gRoiT8.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=102&vs=1075617254001017_3384200873&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC85RjQwRDk4RUZGMUY4MjY0NDBCQjRCMTE4NjNGMDI4Ql92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dMSHJuUnUycDFWekhfSVhBTUJaejdmVDI5cHFicV9FQUFBRhUCAsgBACgAGAAbABUAACaC8%2F%2BYkd6SQBUCKAJDMywXQEfMzMzMzM0YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=1569096880&ccb=9-4&oh=00_AYC9Zx-H4Wa4k-hqN4Sbgd_OaqWhIFmZG-EXVAQjKhkwvw&oe=677320D8&_nc_sid=10d13b",174090,"","","roboter,ki,sinfonie,dresden,tagesschau,nachrichten"
"Guten Morgen! ☕ 

Bei einem Drohnenangriff der Hisbollah auf einen Armeestützpunkt im Norden Israels sind nach Militärangaben vier Soldaten getötet worden | In Litauen zeichnet sich ein Regierungswechsel ab | China hat erneut eine groß angelegte Militärübung rund um Taiwan begonnen
 
Mehr Informationen bekommt ihr auf tagesschau.de
 
Kommt gut in den Tag!
 
#israel #hisbollah #libanon #litauen #china #taiwan #tagesschau #nachrichten",1755,29256,"tagesschau","2024-10-14T05:00:10.000Z","Sidecar","https://www.instagram.com/p/DBF4-mSooFt/",NA,NA,"",NA,"","","israel,hisbollah,libanon,litauen,china,taiwan,tagesschau,nachrichten"
"Zum Abschluss der Nobelpreis-Bekanntgaben ist die Auszeichnung in der Kategorie Wirtschaftswissenschaften vergeben worden. Er geht in diesem Jahr an die in den USA tätigen Ökonomen Daron Acemoglu, Simon Johnson und James A. Robinson. Sie werden für ihre Studien dazu ausgezeichnet, welche Rolle Institutionen für den Wohlstand von Nationen spielen. Das gab die Königlich-Schwedische Akademie der Wissenschaften in Stockholm bekannt. 

Im Gegensatz zu den anderen fünf Kategorien geht der Nobelpreis für Wirtschaftswissenschaften nicht auf das Testament des Dynamit-Erfinders Alfred Nobel (1833-1896) zurück. Er wird seit Ende der 1960er-Jahre von der schwedischen Zentralbank gestiftet. Er wird dennoch ebenso wie die weiteren Preise an Nobels Todestag am 10. Dezember feierlich überreicht und ist auch mit demselben Preisgeld wie die anderen Auszeichnungen verbunden – in diesem Jahr sind das elf Millionen schwedische Kronen (knapp 970.000 Euro) pro Kategorie. 

Im vergangenen Jahr war die US-Ökonomin Claudia Goldin mit dem Wirtschaftsnobelpreis ausgezeichnet worden. Die Professorin der Elite-Universität Harvard wurde damit für ihre Forschung zur Rolle von Frauen auf dem Arbeitsmarkt geehrt. Nach Elinor Ostrom 2009 und Esther Duflo 2019 war Goldin damit erst die dritte Frau unter den bislang mehr als 90 ausgezeichneten Wirtschaftsnobelpreisträgern 

#nobelpreis #wirtschaft #wirtschaftsnobelpreis #stockholm #tagesschau #nachrichten",190,20307,"tagesschau","2024-10-14T10:44:09.000Z","Sidecar","https://www.instagram.com/p/DBGgV7MgnhS/",NA,NA,"",NA,"","","nobelpreis,wirtschaft,wirtschaftsnobelpreis,stockholm,tagesschau,nachrichten"
"Nachdem UN-Blauhelmtruppen bei Gefechten zwischen der israelischen Armee und der Hisbollah beschossen worden waren, mahnte UN-Generalsekretär António Guterres zur Zurückhaltung. Personal und Posten der UNIFIL-Truppen dürften niemals gezielt angegriffen werden, ließ er über einen Sprecher erklären. 

Bei einem Drohnenangriff der libanesischen Hisbollah-Miliz auf einen israelischen Armeestützpunkt nahe der Stadt Binyamina sind vier Soldat:innen getötet worden. Wie die Armee bekanntgab, wurden sieben Soldat:innen schwer verletzt. Insgesamt erlitten bei der Attacke laut Rettungsdiensten mehr als 60 Menschen Verletzungen. 

Unterdessen griff Israels Luftwaffe nach eigenen Angaben erneut eine Kommandozentrale der mit der Hisbollah verbündeten Hamas im Gazastreifen an. Sie habe sich in einem Gebäude befunden, das früher als Krankenhaus gedient habe, teilte die Armee mit. Palästinensischen Berichten zufolge kamen mehrere Menschen ums Leben, mehrere Zelte seien in Brand geraten. Weder diese Angaben noch die der israelischen Armee lassen sich unabhängig überprüfen. 

Nach mehreren gescheiterten Versuchen hat die Weltgesundheitsorganisation (WHO) zwei Krankenhäuser im Norden des Gazastreifens mit dringend benötigtem medizinischem Material beliefern können. Laut WHO-Chef Tedros Adhanom Ghebreyesus wurden neben medizinischen Gütern auch Blutkonserven und Treibstoff geliefert. Die Belieferung der Kliniken mit den Hilfsgütern sei „inmitten anhaltender Kampfhandlungen abgeschlossen” worden. 

Heute soll im Gazastreifen die zweite Runde der Impfungen gegen Kinderlähmung beginnen. Nach UN-Angaben sollen rund 590.000 Kinder unter zehn Jahren geimpft werden. Israel und die UN-Organisatoren vereinbarten dafür gebietsspezifische humanitäre Feuerpausen. Die Polio-Impfungen müssen in zwei Dosen verabreicht werden, eine erste Runde hatte es bereits Anfang September gegeben. 

#tagesschau #nachrichten #nahost #gaza #libanon #unifil",1871,47668,"tagesschau","2024-10-14T07:24:05.000Z","Sidecar","https://www.instagram.com/p/DBGJckcIpt5/",NA,NA,"",NA,"","","tagesschau,nachrichten,nahost,gaza,libanon,unifil"
"Ab dem übernächsten Schuljahr gibt es einen Rechtsanspruch auf Ganztagsbetreuung in der Grundschule. Die Gewerkschaft Erziehung und Wissenschaft (GEW) befürchtet jedoch, dass der Lehrkräftemangel in den Schulen wegen der Einführung des Rechtsanspruchs auf Ganztagsbetreuung erheblich verschärft wird. 

GEW-Chefin Maike Finnern sagte der Stuttgarter Zeitung, dass bis 2030 insgesamt über 110.000 Lehrkräfte fehlen sowie mehrere hunderttausend Fachkräfte der Kinder- und Jugendhilfe. Die GEW-Chefin sieht in der Ganztagsbetreuung große Chancen. Der schrittweise Rechtsanspruch biete eine einzigartige Gelegenheit, die Bildungslandschaft in Deutschland nachhaltig zu stärken. Gerade deshalb sei es von großer Bedeutung, die Herausforderungen klar zu benennen. 

#schule #grundschule #gew #ganztagsbetreuung #tagesschau #nachrichten",886,63322,"tagesschau","2024-10-14T08:33:48.000Z","Sidecar","https://www.instagram.com/p/DBGRbSoAhwO/",NA,NA,"",NA,"","","schule,grundschule,gew,ganztagsbetreuung,tagesschau,nachrichten"
"Mit einem wuchtigen und tonnenschweren Exemplar hat sich der belgische Kürbiszüchter Mario van Geel bei den Europameisterschaften im Kürbiswiegen in Ludwigsburg bei Stuttgart durchgesetzt. Mit seinem 1.152 Kilogramm verwies er den Deutschen Meister Matthias Würsching aus Einhausen in Hessen (997,5 Kilo) auf den zweiten Platz. Auch der Drittplazierte David Frommelt kommt aus Deutschland (949,5 Kilo).

Der Belgier van Geel hatte den EM-Titel bereits im Jahr 2019 gewonnen. Im vergangenen Jahr war Luca Stöckl aus Bayern erfolgreich.

Beim Show-Wiegen auf der Kürbisausstellung im Blühenden Barock Ludwigsburg werden jedes Jahr Europas größte Kürbisse gewogen. Mit dabei sind Züchter:innen aus Deutschland, Polen, Österreich, Schweiz, Frankreich und Belgien.

Traditionell werden die Riesenkürbisse gemeinsam mit zahlreichen weiteren Exemplaren beim Schlachtfest zum Abschluss der Ausstellung zerteilt, andere werden beim Schnitzfestival am 20. Oktober zu überdimensionalen Kunstwerken gestylt.

In diesem Jahr gilt das nicht für den neuen Europameister-Kürbis aus Belgien: Er ist bis einschließlich Donnerstag zu sehen, wird dann aber zurück nach Belgien gebracht, um an einem weiteren Wettbewerb teilzunehmen.

#kürbis #europameisterschaft #belgien #ludwigsburg #tagesschau",108,86288,"tagesschau","2024-10-13T19:45:32.000Z","Image","https://www.instagram.com/p/DBE5gRBso5O/",NA,NA,"",NA,"","","kürbis,europameisterschaft,belgien,ludwigsburg,tagesschau"
"Die Außenminister:innen der EU-Staaten haben neue Sanktionen gegen den Iran beschlossen. Die EU und ihre Partner werfen Teheran vor, ballistische Raketen an Russland geliefert zu haben. Die Strafmaßnahmen sollen Unternehmen, Einrichtungen und Personen treffen, die an der Produktion und Lieferung dieser Waffen beteiligt sind.

Auf der Sanktionsliste stehen nach Angaben des Rates der 27 EU-Staaten damit die drei iranischen Fluggesellschaften Iran Air, Saha Airlines und Mahan Air sowie zwei Lieferfirmen und zwei Unternehmen, die an der Herstellung von Treibstoff für Raketen beteiligt waren. Außerdem verhängte die EU Sanktionen gegen den stellvertretenden Verteidigungsminister Sajed Hamseh Ghalandari und mehrere Vertreter der iranischen Revolutionsgarden.

Insgesamt erweiterten die EU-Außenminister:innen die Sanktionsliste um sieben Unternehmen und sieben Einzelpersonen. Ihre Vermögen in der EU werden damit eingefroren, sie werden zudem mit einem Einreiseverbot belegt. Im Mai hatten die EU-Staaten bereits Sanktionen gegen den Iran wegen Waffenlieferungen an Milizen wie die Hisbollah im Libanon und die Huthis im Jemen verhängt.

#tagesschau #nachrichten #eu #iran #russland #ukraine",1485,22965,"tagesschau","2024-10-14T13:00:38.000Z","Sidecar","https://www.instagram.com/p/DBGv9juK-86/",NA,NA,"",NA,"","","tagesschau,nachrichten,eu,iran,russland,ukraine"
"Im Süden des Libanon sind nach Angaben des örtlichen Roten Kreuzes Rettungskräfte bei einem Angriff leicht verletzt worden. Sanitäter:innen des Libanesischen Roten Kreuzes seien heute Morgen in Abstimmung mit der UN-Blauhelmmission UNIFIL zu einem von einem Luftangriff getroffenen Haus in der Ortschaft Sirbin entsandt worden. „Während das Team nach Verletzten suchte, wurde das Haus ein zweites Mal getroffen, was zu Gehirnerschütterungen bei den Freiwilligen und zu Schäden an den beiden Krankenwagen führte“, teilte das Rote Kreuz mit. 

In den vergangenen Tagen waren auch mehrere UNIFIL-Soldat:innen bei Kampfhandlungen verletzt worden, was international scharfe Kritik am israelischen Vorgehen im Kampf gegen die Hisbollah-Miliz ausgelöst hatte. Angesichts der eskalierenden Situation in der Region spiele die Mission eine besonders wichtige Rolle, heißt es in einem Statement, das die polnische Vertretung bei den UN initiiert hat und dem sich 40 Länder angeschlossen haben, darunter Deutschland. Israel hat angekündigt, die UN-Soldat:innen weiter schützen zu wollen. Verteidigungsminister Yoav Gallant habe betont, dass die Streitkräfte trotz der „operativen Herausforderung“ durch die Präsenz der Hisbollah in der Nähe der UNIFIL-Stellungen „weiterhin Maßnahmen ergreifen werden, um Schaden von den UNIFIL-Truppen und Friedenstruppen im Südlibanon abzuwenden“, so das israelische Verteidigungsministerium nach Gesprächen zwischen Gallant und dessen US-Amtskollegen Lloyd Austin. 
 
Israel hat Hunderttausende Palästinenser:innen im Norden des Gazastreifens zur Evakuierung aufgefordert, wie ARD-Korrespondent Christian Limpert aus Tel Aviv berichtet. Israel vermute das Erstarken von Zellen der Hamas-Terrormiliz in dem Gebiet, es sei deshalb mit erneuten israelischen Militäreinsätzen zu rechnen. 
 
#Nahost #Israel #Hamas #Hisbollah #Nachrichten #Tagesschau",1330,15802,"tagesschau","2024-10-13T10:00:15.000Z","Image","https://www.instagram.com/p/DBD2hd2Mm1S/",NA,NA,"",NA,"","","Nahost,Israel,Hamas,Hisbollah,Nachrichten,Tagesschau"
